NumRegions:16
RegionID:0
Center:-0.009,-0.446,0.902
Normal:0.014,0.045,-0.999
NumPatches:150
-0.173, -0.469, 0.900
-0.180, -0.469, 0.899
-0.180, -0.460, 0.898
-0.180, -0.452, 0.897
-0.173, -0.445, 0.899
-0.181, -0.439, 0.902
-0.181, -0.430, 0.901
-0.181, -0.422, 0.900
-0.173, -0.415, 0.901
-0.165, -0.423, 0.901
-0.173, -0.422, 0.900
-0.158, -0.423, 0.903
-0.150, -0.424, 0.904
-0.142, -0.416, 0.903
-0.134, -0.416, 0.903
-0.142, -0.424, 0.904
-0.126, -0.415, 0.901
-0.118, -0.415, 0.902
-0.110, -0.415, 0.902
-0.103, -0.415, 0.902
-0.095, -0.415, 0.902
-0.087, -0.415, 0.902
-0.087, -0.423, 0.902
-0.079, -0.430, 0.901
-0.087, -0.431, 0.902
-0.071, -0.430, 0.900
-0.063, -0.430, 0.900
-0.055, -0.422, 0.900
-0.056, -0.415, 0.901
-0.048, -0.429, 0.898
-0.055, -0.430, 0.900
-0.048, -0.437, 0.899
-0.055, -0.445, 0.900
-0.048, -0.446, 0.900
-0.055, -0.453, 0.899
-0.048, -0.462, 0.900
-0.056, -0.470, 0.901
-0.063, -0.470, 0.902
-0.071, -0.470, 0.902
-0.079, -0.469, 0.900
-0.087, -0.469, 0.899
-0.095, -0.469, 0.901
-0.102, -0.469, 0.901
-0.110, -0.469, 0.901
-0.118, -0.470, 0.901
-0.126, -0.469, 0.901
-0.134, -0.469, 0.899
-0.141, -0.469, 0.899
-0.149, -0.469, 0.899
-0.157, -0.469, 0.899
-0.165, -0.462, 0.901
-0.165, -0.454, 0.900
-0.165, -0.445, 0.899
-0.173, -0.438, 0.900
-0.157, -0.462, 0.901
-0.055, -0.461, 0.899
-0.048, -0.469, 0.900
-0.040, -0.468, 0.899
-0.032, -0.461, 0.899
-0.040, -0.454, 0.901
-0.040, -0.446, 0.901
-0.040, -0.438, 0.900
-0.032, -0.432, 0.904
-0.032, -0.424, 0.903
-0.040, -0.414, 0.900
-0.032, -0.416, 0.903
-0.024, -0.424, 0.905
-0.016, -0.417, 0.906
-0.016, -0.425, 0.905
-0.016, -0.432, 0.904
-0.016, -0.440, 0.904
-0.016, -0.448, 0.905
-0.024, -0.455, 0.902
-0.032, -0.454, 0.901
-0.024, -0.461, 0.900
-0.032, -0.468, 0.899
-0.016, -0.456, 0.905
-0.009, -0.464, 0.905
-0.016, -0.470, 0.902
-0.001, -0.456, 0.905
0.007, -0.447, 0.902
0.015, -0.439, 0.903
0.015, -0.432, 0.903
0.015, -0.424, 0.904
0.015, -0.417, 0.906
0.023, -0.417, 0.905
0.031, -0.424, 0.905
0.023, -0.424, 0.904
0.039, -0.425, 0.905
0.047, -0.425, 0.905
0.054, -0.424, 0.904
0.062, -0.424, 0.903
0.070, -0.424, 0.904
0.078, -0.424, 0.903
0.086, -0.424, 0.904
0.094, -0.424, 0.905
0.102, -0.425, 0.906
0.110, -0.425, 0.907
0.118, -0.426, 0.907
0.125, -0.425, 0.906
0.133, -0.424, 0.904
0.141, -0.424, 0.904
0.149, -0.424, 0.905
0.157, -0.432, 0.905
0.149, -0.432, 0.905
0.165, -0.432, 0.905
0.172, -0.440, 0.904
0.164, -0.440, 0.904
0.172, -0.448, 0.904
0.172, -0.456, 0.905
0.172, -0.464, 0.905
0.164, -0.471, 0.903
0.156, -0.470, 0.902
0.149, -0.463, 0.903
0.141, -0.471, 0.904
0.133, -0.470, 0.902
0.125, -0.470, 0.901
0.117, -0.469, 0.900
0.109, -0.470, 0.901
0.101, -0.470, 0.902
0.093, -0.470, 0.902
0.086, -0.470, 0.901
0.078, -0.470, 0.902
0.070, -0.471, 0.903
0.062, -0.471, 0.903
0.054, -0.470, 0.902
0.046, -0.470, 0.903
0.039, -0.470, 0.902
0.031, -0.470, 0.902
0.023, -0.470, 0.902
0.015, -0.470, 0.902
0.007, -0.463, 0.902
-0.001, -0.470, 0.901
-0.001, -0.463, 0.903
0.007, -0.455, 0.903
0.015, -0.447, 0.903
0.015, -0.463, 0.904
0.062, -0.463, 0.903
0.062, -0.455, 0.902
0.062, -0.447, 0.903
0.070, -0.448, 0.905
0.078, -0.448, 0.906
0.086, -0.456, 0.904
0.078, -0.456, 0.906
0.070, -0.464, 0.905
0.086, -0.462, 0.902
0.141, -0.464, 0.904
0.156, -0.463, 0.902
0.172, -0.472, 0.905
-0.032, -0.439, 0.903
RegionID:1
Center:0.629,-0.531,1.053
Normal:0.057,-0.206,-0.977
NumPatches:29
0.667, -0.521, 1.052
0.658, -0.521, 1.052
0.648, -0.520, 1.051
0.637, -0.510, 1.048
0.628, -0.510, 1.049
0.620, -0.510, 1.049
0.610, -0.510, 1.048
0.602, -0.520, 1.050
0.592, -0.528, 1.048
0.584, -0.539, 1.051
0.593, -0.539, 1.051
0.606, -0.551, 1.057
0.596, -0.550, 1.056
0.615, -0.551, 1.057
0.623, -0.541, 1.055
0.632, -0.541, 1.055
0.625, -0.551, 1.058
0.641, -0.540, 1.054
0.652, -0.551, 1.058
0.642, -0.551, 1.056
0.663, -0.552, 1.060
0.671, -0.542, 1.058
0.669, -0.532, 1.055
0.673, -0.553, 1.061
0.591, -0.518, 1.047
0.601, -0.510, 1.048
0.608, -0.499, 1.044
0.617, -0.499, 1.045
0.648, -0.511, 1.051
RegionID:2
Center:-0.280,-0.374,1.032
Normal:0.019,-0.215,-0.976
NumPatches:144
-0.328, -0.426, 1.044
-0.337, -0.435, 1.045
-0.336, -0.426, 1.043
-0.336, -0.416, 1.041
-0.326, -0.406, 1.039
-0.317, -0.406, 1.038
-0.326, -0.415, 1.040
-0.317, -0.415, 1.039
-0.307, -0.405, 1.037
-0.298, -0.396, 1.037
-0.298, -0.387, 1.036
-0.306, -0.377, 1.033
-0.315, -0.376, 1.032
-0.324, -0.377, 1.033
-0.331, -0.366, 1.027
-0.341, -0.375, 1.029
-0.349, -0.375, 1.028
-0.357, -0.365, 1.025
-0.369, -0.377, 1.033
-0.378, -0.377, 1.033
-0.386, -0.367, 1.031
-0.395, -0.367, 1.031
-0.394, -0.357, 1.029
-0.386, -0.358, 1.030
-0.371, -0.387, 1.037
-0.349, -0.356, 1.026
-0.339, -0.346, 1.023
-0.347, -0.337, 1.022
-0.356, -0.337, 1.021
-0.331, -0.356, 1.025
-0.340, -0.365, 1.026
-0.349, -0.365, 1.026
-0.340, -0.356, 1.025
-0.322, -0.347, 1.026
-0.314, -0.357, 1.029
-0.323, -0.366, 1.029
-0.322, -0.357, 1.027
-0.314, -0.367, 1.030
-0.306, -0.367, 1.031
-0.342, -0.386, 1.033
-0.288, -0.376, 1.032
-0.287, -0.366, 1.028
-0.278, -0.367, 1.030
-0.270, -0.367, 1.032
-0.279, -0.376, 1.032
-0.270, -0.377, 1.033
-0.261, -0.376, 1.032
-0.290, -0.406, 1.038
-0.299, -0.415, 1.039
-0.308, -0.415, 1.039
-0.298, -0.405, 1.037
-0.290, -0.415, 1.039
-0.281, -0.406, 1.038
-0.273, -0.416, 1.042
-0.282, -0.427, 1.045
-0.292, -0.437, 1.048
-0.302, -0.447, 1.051
-0.311, -0.456, 1.049
-0.320, -0.455, 1.048
-0.329, -0.456, 1.049
-0.339, -0.466, 1.053
-0.349, -0.476, 1.053
-0.358, -0.476, 1.053
-0.348, -0.466, 1.052
-0.347, -0.455, 1.047
-0.337, -0.445, 1.046
-0.329, -0.446, 1.048
-0.338, -0.456, 1.049
-0.303, -0.457, 1.052
-0.294, -0.467, 1.054
-0.295, -0.478, 1.058
-0.281, -0.415, 1.040
