NumRegions:9
RegionID:-1
Center:2.105,-1.456,-0.423
Normal:130.805,-5.967,-401.658
NumPatches:332
1.690, -0.685, -0.558
1.827, -0.765, -0.512
2.014, -0.816, -0.451
2.235, -0.898, -0.380
2.518, -1.014, -0.277
2.991, -1.172, -0.120
2.481, -0.930, -0.288
2.233, -0.803, -0.374
2.025, -0.706, -0.445
1.839, -0.614, -0.500
1.831, -0.587, -0.495
1.839, -0.564, -0.495
1.842, -0.540, -0.494
1.734, -0.483, -0.550
1.848, -0.517, -0.494
2.030, -0.570, -0.436
2.272, -0.603, -0.370
2.053, -0.523, -0.438
2.278, -0.545, -0.369
2.065, -0.470, -0.429
2.295, -0.490, -0.369
2.318, -0.469, -0.362
2.059, -0.391, -0.433
1.891, -0.332, -0.485
1.750, -0.284, -0.540
1.886, -0.284, -0.490
2.073, -0.339, -0.425
2.275, -0.341, -0.361
2.272, -0.312, -0.360
2.283, -0.285, -0.361
2.303, -0.258, -0.354
2.308, -0.235, -0.354
2.293, -0.201, -0.361
2.295, -0.173, -0.361
2.288, -0.144, -0.360
2.276, -0.115, -0.357
2.541, -0.132, -0.276
2.549, -0.164, -0.278
2.550, -0.195, -0.278
2.945, -0.261, -0.140
2.948, -0.298, -0.141
2.553, -0.227, -0.279
3.640, -0.430, 0.083
3.646, -0.476, 0.083
2.952, -0.335, -0.141
3.645, -0.522, 0.083
3.646, -0.568, 0.083
3.639, -0.613, 0.083
3.637, -0.658, 0.084
3.627, -0.703, 0.084
3.626, -0.749, 0.084
3.624, -0.795, 0.084
3.626, -0.842, 0.084
3.631, -0.891, 0.084
4.480, -1.140, 0.373
3.655, -0.993, 0.085
3.036, -0.775, -0.117
3.645, -0.942, 0.084
3.037, -0.816, -0.117
2.516, -0.637, -0.282
2.272, -0.573, -0.369
3.650, -1.040, 0.085
3.629, -1.083, 0.085
3.023, -0.852, -0.117
3.023, -0.892, -0.117
2.514, -0.703, -0.284
2.513, -0.736, -0.285
2.506, -0.768, -0.285
2.252, -0.657, -0.369
2.950, -0.947, -0.131
3.621, -1.129, 0.085
3.629, -1.180, 0.086
3.632, -1.231, 0.086
3.633, -1.282, 0.086
3.624, -1.329, 0.087
3.006, -1.051, -0.119
3.010, -1.094, -0.119
2.494, -0.866, -0.287
2.240, -0.775, -0.373
3.630, -1.382, 0.087
3.635, -1.436, 0.087
2.993, -1.130, -0.119
3.646, -1.492, 0.087
3.645, -1.545, 0.088
3.004, -1.219, -0.121
2.998, -1.260, -0.122
2.992, -1.302, -0.122
3.655, -1.656, 0.089
2.998, -1.393, -0.124
2.997, -1.348, -0.123
3.655, -1.766, 0.089
2.988, -1.480, -0.126
2.986, -1.433, -0.125
3.665, -1.884, 0.090
3.668, -1.943, 0.090
2.985, -1.525, -0.127
3.640, -1.986, 0.090
3.632, -2.040, 0.091
3.647, -2.108, 0.091
2.970, -1.757, -0.132
2.968, -1.706, -0.130
2.975, -1.809, -0.133
2.969, -1.857, -0.134
2.970, -1.908, -0.136
2.962, -1.955, -0.137
2.943, -1.996, -0.137
2.936, -2.045, -0.138
2.944, -2.105, -0.141
2.960, -2.172, -0.143
2.943, -2.215, -0.144
2.944, -2.274, -0.146
2.949, -2.336, -0.148
2.944, -2.392, -0.149
2.526, -2.105, -0.286
2.524, -2.051, -0.282
2.522, -2.155, -0.289
2.514, -2.202, -0.292
2.504, -2.249, -0.294
2.501, -2.302, -0.297
2.059, -1.853, -0.443
1.836, -1.622, -0.516
1.650, -1.417, -0.568
1.519, -1.268, -0.621
1.667, -1.360, -0.562
1.521, -1.207, -0.608
1.680, -1.302, -0.555
1.541, -1.161, -0.604
1.551, -1.138, -0.602
1.437, -1.031, -0.649
1.563, -1.117, -0.601
1.708, -1.223, -0.548
1.907, -1.332, -0.489
1.730, -1.174, -0.545
1.607, -1.063, -0.594
1.753, -1.124, -0.533
1.928, -1.205, -0.476
1.758, -1.068, -0.535
1.950, -1.152, -0.474
1.777, -1.020, -0.533
1.637, -0.915, -0.576
1.627, -0.879, -0.577
1.633, -0.856, -0.575
1.639, -0.834, -0.573
1.792, -0.885, -0.518
1.817, -0.869, -0.522
1.661, -0.768, -0.569
1.822, -0.817, -0.517
1.824, -0.790, -0.514
2.016, -0.875, -0.457
2.231, -0.929, -0.381
2.227, -0.959, -0.383
2.243, -0.999, -0.378
2.217, -1.020, -0.386
2.211, -1.050, -0.387
2.005, -0.930, -0.460
2.202, -1.080, -0.388
2.195, -1.110, -0.389
1.983, -0.980, -0.460
1.781, -0.907, -0.518
1.972, -1.036, -0.465
2.188, -1.140, -0.390
1.970, -1.066, -0.468
1.965, -1.096, -0.470
1.793, -0.969, -0.520
1.967, -1.129, -0.475
2.161, -1.265, -0.396
2.156, -1.298, -0.398
2.151, -1.331, -0.400
2.150, -1.367, -0.403
2.153, -1.407, -0.406
