NumRegions:11
RegionID:0
Center:0.091,-0.165,1.745
Normal:0.052,-0.575,-0.817
NumPatches:1233
-0.695, 0.336, 1.343
-0.709, 0.326, 1.348
-0.706, 0.335, 1.342
-0.692, 0.345, 1.337
-0.682, 0.345, 1.338
-0.669, 0.354, 1.332
-0.658, 0.354, 1.333
-0.671, 0.345, 1.338
-0.645, 0.364, 1.328
-0.635, 0.364, 1.328
-0.648, 0.355, 1.333
-0.622, 0.373, 1.323
-0.611, 0.373, 1.323
-0.624, 0.364, 1.329
-0.601, 0.373, 1.324
-0.588, 0.382, 1.319
-0.578, 0.383, 1.319
-0.591, 0.373, 1.324
-0.565, 0.391, 1.314
-0.555, 0.392, 1.315
-0.567, 0.383, 1.320
-0.542, 0.401, 1.309
-0.532, 0.401, 1.310
-0.544, 0.392, 1.315
-0.519, 0.410, 1.305
-0.509, 0.410, 1.305
-0.522, 0.401, 1.311
-0.499, 0.410, 1.306
-0.486, 0.419, 1.301
-0.476, 0.419, 1.301
-0.489, 0.410, 1.307
-0.464, 0.428, 1.296
-0.454, 0.428, 1.297
-0.466, 0.419, 1.302
-0.444, 0.428, 1.298
-0.433, 0.428, 1.298
-0.423, 0.429, 1.299
-0.413, 0.429, 1.299
-0.403, 0.429, 1.300
-0.393, 0.429, 1.300
-0.382, 0.429, 1.301
-0.372, 0.429, 1.301
-0.362, 0.429, 1.302
-0.351, 0.430, 1.302
-0.341, 0.430, 1.303
-0.331, 0.430, 1.303
-0.321, 0.430, 1.304
-0.309, 0.439, 1.299
-0.298, 0.448, 1.294
-0.296, 0.456, 1.288
-0.295, 0.464, 1.283
-0.294, 0.473, 1.278
-0.293, 0.481, 1.272
-0.291, 0.489, 1.267
-0.290, 0.497, 1.262
-0.279, 0.505, 1.257
-0.278, 0.513, 1.252
-0.277, 0.521, 1.247
-0.276, 0.529, 1.242
-0.265, 0.537, 1.238
-0.264, 0.545, 1.233
-0.253, 0.553, 1.229
-0.252, 0.560, 1.224
-0.261, 0.568, 1.219
-0.270, 0.568, 1.218
-0.280, 0.567, 1.218
-0.290, 0.567, 1.217
-0.299, 0.567, 1.217
-0.309, 0.567, 1.216
-0.319, 0.567, 1.216
-0.328, 0.566, 1.215
-0.338, 0.566, 1.215
-0.347, 0.566, 1.215
-0.357, 0.566, 1.214
-0.367, 0.566, 1.214
-0.376, 0.565, 1.213
-0.386, 0.565, 1.213
-0.395, 0.565, 1.212
-0.405, 0.565, 1.212
-0.414, 0.564, 1.211
-0.424, 0.564, 1.211
-0.433, 0.564, 1.211
-0.443, 0.564, 1.210
-0.452, 0.564, 1.210
-0.462, 0.563, 1.209
-0.471, 0.563, 1.209
-0.481, 0.563, 1.208
-0.490, 0.563, 1.208
-0.500, 0.563, 1.207
-0.509, 0.562, 1.207
-0.519, 0.562, 1.207
-0.528, 0.562, 1.206
-0.538, 0.562, 1.206
-0.547, 0.562, 1.205
-0.557, 0.561, 1.205
-0.566, 0.561, 1.204
-0.576, 0.561, 1.204
-0.585, 0.561, 1.203
-0.594, 0.561, 1.203
-0.604, 0.560, 1.203
-0.613, 0.560, 1.202
-0.623, 0.560, 1.202
-0.632, 0.560, 1.201
-0.641, 0.560, 1.201
-0.651, 0.559, 1.200
-0.660, 0.559, 1.200
-0.669, 0.559, 1.199
-0.679, 0.559, 1.199
-0.688, 0.559, 1.199
-0.697, 0.558, 1.198
-0.707, 0.558, 1.198
-0.716, 0.558, 1.197
-0.725, 0.558, 1.197
-0.734, 0.557, 1.196
-0.747, 0.550, 1.201
-0.744, 0.557, 1.196
