NumRegions:4
RegionID:0
Center:-0.053,0.050,1.338
Normal:0.015,-0.424,-0.906
NumPatches:819
-0.353, 0.522, 1.118
-0.362, 0.522, 1.118
-0.371, 0.522, 1.118
-0.380, 0.522, 1.118
-0.389, 0.521, 1.118
-0.398, 0.521, 1.118
-0.407, 0.521, 1.118
-0.416, 0.521, 1.118
-0.425, 0.521, 1.118
-0.434, 0.521, 1.118
-0.443, 0.521, 1.118
-0.452, 0.521, 1.118
-0.461, 0.521, 1.118
-0.470, 0.520, 1.118
-0.479, 0.520, 1.117
-0.488, 0.520, 1.117
-0.497, 0.520, 1.117
-0.506, 0.520, 1.117
-0.515, 0.520, 1.117
-0.524, 0.520, 1.117
-0.533, 0.520, 1.117
-0.542, 0.520, 1.117
-0.551, 0.519, 1.117
-0.560, 0.519, 1.116
-0.569, 0.519, 1.116
-0.578, 0.519, 1.116
-0.587, 0.519, 1.116
-0.596, 0.519, 1.116
-0.605, 0.519, 1.116
-0.614, 0.519, 1.116
-0.623, 0.519, 1.116
-0.632, 0.518, 1.116
-0.641, 0.518, 1.116
-0.650, 0.518, 1.116
-0.659, 0.518, 1.116
-0.667, 0.518, 1.115
-0.676, 0.518, 1.115
-0.685, 0.518, 1.115
-0.694, 0.518, 1.115
-0.705, 0.510, 1.118
-0.703, 0.518, 1.115
-0.707, 0.502, 1.121
-0.709, 0.495, 1.125
-0.711, 0.487, 1.128
-0.713, 0.479, 1.131
-0.715, 0.471, 1.134
-0.717, 0.464, 1.138
-0.720, 0.456, 1.141
-0.722, 0.448, 1.145
-0.724, 0.440, 1.148
-0.726, 0.432, 1.152
-0.728, 0.424, 1.155
-0.730, 0.415, 1.158
-0.733, 0.407, 1.162
-0.735, 0.399, 1.165
-0.737, 0.391, 1.169
-0.739, 0.383, 1.173
-0.742, 0.374, 1.176
-0.744, 0.366, 1.180
-0.746, 0.357, 1.183
-0.749, 0.349, 1.187
-0.751, 0.340, 1.191
-0.753, 0.332, 1.195
-0.756, 0.323, 1.198
-0.758, 0.314, 1.202
-0.761, 0.305, 1.206
-0.763, 0.297, 1.210
